cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,imprich,ipeqopt,impsafe,ipfrule,impfree,ipstrgv,imptrad
LT,ESS1-9e01,1,10.12.2020,287289,ESS9e03,9,3,6466,0.298394843,0.630035341,0.13010703,0.081972027,1,3,3,3,,2,2,2,2,2,2,2,3,3,5,5,,,
LT,ESS1-9e01,1,10.12.2020,287290,ESS9e03,9,3,6504,0.478629757,0.334222674,0.13010703,0.04348472,1,1,1,2,,0,0,5,0,0,0,10,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287291,ESS9e03,9,3,6604,0.651171639,0.3691037,0.13010703,0.048022986,1,1,1,1,,7,6,10,4,4,8,8,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287292,ESS9e03,9,3,6656,0.60026225,0.41511637,0.13010703,0.054009558,2,2,2,2,,2,6,8,3,0,7,4,5,4,4,3,4,3,2
LT,ESS1-9e01,1,10.12.2020,287293,ESS9e03,9,3,6665,0.811912012,1.467177033,0.13010703,0.190890046,3,3,2,2,,3,5,7,6,7,8,8,4,5,4,3,2,4,3
LT,ESS1-9e01,1,10.12.2020,287294,ESS9e03,9,3,6675,0.213735967,0.093189113,0.13010703,0.012124559,2,2,2,2,,5,5,8,5,5,,,5,1,2,1,2,2,1
LT,ESS1-9e01,1,10.12.2020,287295,ESS9e03,9,3,6743,1.035273766,1.288347483,0.13010703,0.167623065,,1,1,1,,1,10,10,1,1,1,1,5,2,3,3,3,3,3
LT,ESS1-9e01,1,10.12.2020,287296,ESS9e03,9,3,6754,1.598282621,1.364935994,0.13010703,0.177587768,1,1,1,,,4,8,8,4,4,4,5,4,1,1,1,4,1,3
LT,ESS1-9e01,1,10.12.2020,287297,ESS9e03,9,3,6805,0.534651653,0.300134867,0.13010703,0.039049656,1,1,1,1,,1,1,7,2,1,,,5,4,3,4,3,2,3
LT,ESS1-9e01,1,10.12.2020,287298,ESS9e03,9,3,6809,0.932761906,0.406685203,0.13010703,0.052912604,1,5,2,3,,6,8,9,8,7,9,,5,4,4,5,2,5,3
LT,ESS1-9e01,1,10.12.2020,287299,ESS9e03,9,3,6829,0.345091255,0.853080809,0.13010703,0.11099181,1,1,1,,,0,0,0,0,0,0,0,,,2,5,3,3,
LT,ESS1-9e01,1,10.12.2020,287300,ESS9e03,9,3,6863,1.427065231,0.801104784,0.13010703,0.104229364,2,1,2,1,,2,7,8,3,3,5,5,3,4,3,3,3,4,1
LT,ESS1-9e01,1,10.12.2020,287301,ESS9e03,9,3,6909,0.302829018,0.169997737,0.13010703,0.022117901,1,1,1,1,,5,0,8,1,1,3,3,2,1,1,1,1,1,1
LT,ESS1-9e01,1,10.12.2020,287302,ESS9e03,9,3,6935,1.802881126,3.253550291,0.13010703,0.423309765,1,2,2,2,,6,7,8,6,,5,6,1,4,4,6,2,4,3
LT,ESS1-9e01,1,10.12.2020,287303,ESS9e03,9,3,6937,0.739599865,0.842947543,0.13010703,0.109673401,2,2,2,2,,5,3,5,3,1,,,5,,3,4,1,2,2
LT,ESS1-9e01,1,10.12.2020,287304,ESS9e03,9,3,6948,0.297146803,0.338668406,0.13010703,0.04406314,3,2,1,1,,4,5,6,2,0,8,7,5,3,2,2,2,2,1
LT,ESS1-9e01,1,10.12.2020,287305,ESS9e03,9,3,6954,0.932416531,1.968717337,0.13010703,0.256143966,1,1,1,,,,,,,,,,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287306,ESS9e03,9,3,6990,0.357704049,0.155959383,0.13010703,0.020291412,3,4,3,3,,4,3,5,2,3,6,8,2,2,1,3,1,1,2
LT,ESS1-9e01,1,10.12.2020,287307,ESS9e03,9,3,7000,3.399124824,4.000831127,0.13010703,0.520536255,3,3,1,2,,5,5,5,5,5,5,5,5,3,3,3,5,4,4
LT,ESS1-9e01,1,10.12.2020,287308,ESS9e03,9,3,7163,0.331483158,0.109321378,0.13010703,0.01422348,3,,,1,,6,6,6,6,6,6,6,5,3,3,4,4,3,4
LT,ESS1-9e01,1,10.12.2020,287309,ESS9e03,9,3,7213,0.849781206,0.370505512,0.13010703,0.048205372,3,2,2,3,,5,4,6,5,4,5,5,6,1,1,2,1,1,4
LT,ESS1-9e01,1,10.12.2020,287310,ESS9e03,9,3,7327,0.901440563,0.506037235,0.13010703,0.065839002,1,1,1,1,,4,2,8,1,1,,,6,2,2,2,2,2,2
LT,ESS1-9e01,1,10.12.2020,287311,ESS9e03,9,3,7354,0.650349676,0.741226137,0.13010703,0.096438731,3,2,3,2,,5,6,8,7,4,6,6,5,2,1,5,1,1,1
LT,ESS1-9e01,1,10.12.2020,287312,ESS9e03,9,3,7370,0.856239139,0.335882157,0.13010703,0.04370063,1,1,2,1,,10,10,10,10,10,10,10,2,2,2,2,1,1,6
LT,ESS1-9e01,1,10.12.2020,287313,ESS9e03,9,3,7566,0.333036255,0.186955005,0.13010703,0.02432416,1,1,1,1,,0,7,9,0,0,,,4,4,4,4,4,4,1
LT,ESS1-9e01,1,10.12.2020,287314,ESS9e03,9,3,7611,4.133924956,3.9982903,0.13010703,0.520205676,3,2,3,1,,4,6,6,4,4,4,4,5,5,2,5,4,4,4
LT,ESS1-9e01,1,10.12.2020,287315,ESS9e03,9,3,7675,0.570826092,0.403185248,0.13010703,0.052457235,3,1,3,1,,4,5,10,2,0,0,4,5,3,1,5,1,2,2
LT,ESS1-9e01,1,10.12.2020,287316,ESS9e03,9,3,7740,0.823745216,1.73926723,0.13010703,0.226290894,1,1,1,1,,1,1,7,2,1,5,5,5,3,2,3,3,2,4
LT,ESS1-9e01,1,10.12.2020,287317,ESS9e03,9,3,7800,0.889571349,0.499374539,0.13010703,0.064972138,1,3,1,3,,6,6,7,6,5,5,5,5,2,2,2,4,1,1
LT,ESS1-9e01,1,10.12.2020,287318,ESS9e03,9,3,7839,1.598282621,1.364935994,0.13010703,0.177587768,3,2,3,1,,6,7,8,7,7,8,8,2,2,1,5,3,1,1
LT,ESS1-9e01,1,10.12.2020,287319,ESS9e03,9,3,7907,0.69018251,0.303849697,0.13010703,0.039532982,4,4,4,4,,5,5,10,0,0,9,9,5,3,2,5,1,1,1
LT,ESS1-9e01,1,10.12.2020,287320,ESS9e03,9,3,7951,0.478081057,0.187539741,0.13010703,0.024400239,3,1,,1,,0,1,8,1,1,1,5,5,3,3,5,2,2,2
LT,ESS1-9e01,1,10.12.2020,287321,ESS9e03,9,3,7987,1.744827337,0.85864687,0.13010703,0.111715994,1,1,1,1,,2,2,5,2,2,5,,2,2,2,2,1,2,4
LT,ESS1-9e01,1,10.12.2020,287322,ESS9e03,9,3,8032,0.337827259,0.385033578,0.13010703,0.050095575,1,1,1,1,,5,,10,0,0,,,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287323,ESS9e03,9,3,8038,0.91322717,0.301177442,0.13010703,0.039185302,5,1,1,1,,1,0,5,4,0,0,0,6,4,3,5,1,4,4
LT,ESS1-9e01,1,10.12.2020,287324,ESS9e03,9,3,8199,1.668297375,4.000831127,0.13010703,0.520536255,2,3,2,3,,1,1,5,3,3,6,6,4,5,3,4,4,3,4
LT,ESS1-9e01,1,10.12.2020,287325,ESS9e03,9,3,8250,1.677442182,1.911839366,0.13010703,0.248743742,1,1,1,1,,0,,5,8,8,,2,4,4,2,4,3,1,
LT,ESS1-9e01,1,10.12.2020,287326,ESS9e03,9,3,8299,0.348730029,0.73631382,0.13010703,0.095799604,1,,,,,2,5,7,2,1,4,4,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287327,ESS9e03,9,3,8326,0.795651235,0.350281864,0.13010703,0.045574133,1,2,2,2,,0,1,1,3,3,5,8,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287328,ESS9e03,9,3,8335,0.795651235,1.966883779,0.13010703,0.255905407,2,2,1,1,,5,8,8,0,0,5,5,5,5,3,4,2,4,3
LT,ESS1-9e01,1,10.12.2020,287329,ESS9e03,9,3,8336,0.849781206,0.370505512,0.13010703,0.048205372,,1,,1,,5,5,8,5,5,6,,6,1,1,1,2,1,1
LT,ESS1-9e01,1,10.12.2020,287330,ESS9e03,9,3,8341,0.337827259,0.189644516,0.13010703,0.024674085,,1,3,1,,0,5,10,0,0,,,5,3,,4,4,2,1
LT,ESS1-9e01,1,10.12.2020,287331,ESS9e03,9,3,8358,0.468550273,0.534022987,0.13010703,0.069480145,2,3,3,2,,7,7,8,7,6,7,7,3,,6,5,5,,5
LT,ESS1-9e01,1,10.12.2020,287332,ESS9e03,9,3,8366,0.889571349,0.387854189,0.13010703,0.050462557,1,1,1,1,,5,5,5,0,0,7,7,2,2,2,2,1,1,3
LT,ESS1-9e01,1,10.12.2020,287333,ESS9e03,9,3,8431,0.811912012,0.267764181,0.13010703,0.034838002,2,1,2,1,,3,3,5,1,1,3,5,4,2,3,5,3,2,2
LT,ESS1-9e01,1,10.12.2020,287334,ESS9e03,9,3,8447,0.799141311,0.351818204,0.13010703,0.045774022,2,2,2,2,,1,3,5,2,2,4,4,3,5,2,3,3,3,3
LT,ESS1-9e01,1,10.12.2020,287335,ESS9e03,9,3,8469,0.256206397,0.292007506,0.13010703,0.037992229,3,1,2,1,,7,7,9,7,6,5,5,5,4,5,4,4,4,2
LT,ESS1-9e01,1,10.12.2020,287336,ESS9e03,9,3,8565,0.460738384,0.20283787,0.13010703,0.026390633,,1,2,1,,6,,10,,,,,,,,,,,2
LT,ESS1-9e01,1,10.12.2020,287337,ESS9e03,9,3,8604,4.756185807,3.359383583,0.13010703,0.437079421,3,2,3,2,,5,7,9,6,7,8,8,5,2,2,4,2,2,4
LT,ESS1-9e01,1,10.12.2020,287338,ESS9e03,9,3,8762,0.27575238,0.314284563,0.13010703,0.040890631,1,1,1,,,1,3,7,1,1,2,2,,4,2,4,4,3,2
LT,ESS1-9e01,1,10.12.2020,287339,ESS9e03,9,3,8776,0.350200425,0.196590379,0.13010703,0.02557779,,1,1,1,,3,7,9,5,4,5,,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287340,ESS9e03,9,3,8781,0.348730029,0.429793417,0.13010703,0.055919145,,,,1,,1,3,6,0,0,5,5,5,4,1,,3,1,4
LT,ESS1-9e01,1,10.12.2020,287341,ESS9e03,9,3,8834,0.739599865,0.871825039,0.13010703,0.113430567,2,2,2,2,,3,1,5,4,2,6,8,5,2,4,3,2,2,4
LT,ESS1-9e01,1,10.12.2020,287342,ESS9e03,9,3,8837,0.981715582,0.693404377,0.13010703,0.090216784,3,2,2,2,,0,7,6,0,0,3,3,3,3,3,4,3,3,1
LT,ESS1-9e01,1,10.12.2020,287343,ESS9e03,9,3,8853,0.984624408,0.429297596,0.13010703,0.055854635,1,1,1,1,,2,,7,2,2,,,6,1,1,1,2,1,1
LT,ESS1-9e01,1,10.12.2020,287344,ESS9e03,9,3,8871,0.386215499,0.269690484,0.13010703,0.035088628,3,2,3,2,,0,3,10,2,2,6,6,6,1,1,3,2,1,1
LT,ESS1-9e01,1,10.12.2020,287345,ESS9e03,9,3,8909,0.35131452,0.197215751,0.13010703,0.025659156,4,3,3,2,,0,8,9,0,3,2,4,5,2,1,3,3,1,1
LT,ESS1-9e01,1,10.12.2020,287346,ESS9e03,9,3,8910,1.699562412,2.094630718,0.13010703,0.272526182,,1,,,,5,6,7,5,4,7,7,1,1,1,2,1,1,3
LT,ESS1-9e01,1,10.12.2020,287347,ESS9e03,9,3,8989,2.397423934,3.890375614,0.13010703,0.506165217,2,2,2,1,,6,6,6,6,6,6,6,,3,1,5,1,1,1
LT,ESS1-9e01,1,10.12.2020,287348,ESS9e03,9,3,9130,0.836817467,1.031338453,0.13010703,0.134184383,2,2,2,2,,5,4,4,2,3,3,6,4,3,1,2,2,1,1
LT,ESS1-9e01,1,10.12.2020,287349,ESS9e03,9,3,9157,1.598282621,1.139886141,0.13010703,0.1483072,3,3,3,2,,3,5,4,3,3,5,6,5,2,1,5,2,2,4
LT,ESS1-9e01,1,10.12.2020,287350,ESS9e03,9,3,9218,0.799141311,0.682467997,0.13010703,0.088793884,3,1,3,1,,5,5,7,5,7,7,,3,2,2,4,2,1,2
LT,ESS1-9e01,1,10.12.2020,287351,ESS9e03,9,3,9233,1.813493583,0.598080516,0.13010703,0.07781448,4,3,3,2,,3,4,6,1,3,5,4,3,4,6,5,4,6,3
LT,ESS1-9e01,1,10.12.2020,287352,ESS9e03,9,3,9321,0.826272972,0.363762707,0.13010703,0.047328085,4,4,4,5,,10,10,10,10,10,10,10,3,3,2,2,3,2,3
LT,ESS1-9e01,1,10.12.2020,287353,ESS9e03,9,3,9322,1.666232751,1.176891446,0.13010703,0.153121851,1,1,1,1,,0,9,9,0,0,6,5,6,3,1,4,2,5,1
LT,ESS1-9e01,1,10.12.2020,287354,ESS9e03,9,3,9337,0.270006648,0.78967613,0.13010703,0.102742416,1,3,1,3,,1,8,9,1,1,2,0,2,2,1,,2,1,2
LT,ESS1-9e01,1,10.12.2020,287355,ESS9e03,9,3,9348,1.598282621,1.116065145,0.13010703,0.145207921,2,2,2,2,,1,1,3,1,2,5,5,5,4,3,2,3,2,3
LT,ESS1-9e01,1,10.12.2020,287356,ESS9e03,9,3,9359,1.677442182,1.18480885,0.13010703,0.154151961,1,2,1,2,,1,4,7,4,3,3,3,3,4,2,3,4,3,4
LT,ESS1-9e01,1,10.12.2020,287357,ESS9e03,9,3,9375,1.02898768,0.726793468,0.13010703,0.09456094,3,2,1,1,,6,0,9,6,0,3,2,5,3,1,1,4,2,6
LT,ESS1-9e01,1,10.12.2020,287358,ESS9e03,9,3,9385,1.521331739,1.874970436,0.13010703,0.243946835,2,2,2,,,3,8,10,3,3,5,5,3,2,2,3,2,2,2
LT,ESS1-9e01,1,10.12.2020,287359,ESS9e03,9,3,9387,1.699562412,3.588480949,0.13010703,0.466886599,3,3,2,3,,3,5,5,4,3,7,7,1,1,1,1,1,1,2
LT,ESS1-9e01,1,10.12.2020,287360,ESS9e03,9,3,9424,0.838721091,0.470828861,0.13010703,0.061258145,2,2,1,1,,2,3,7,7,6,5,5,3,2,1,,2,1,1
LT,ESS1-9e01,1,10.12.2020,287361,ESS9e03,9,3,9489,1.668297375,3.9982903,0.13010703,0.520205676,2,2,2,2,,2,2,5,2,2,7,7,5,4,3,4,4,4,4
LT,ESS1-9e01,1,10.12.2020,287362,ESS9e03,9,3,9509,0.849781206,0.477037549,0.13010703,0.062065939,3,3,2,3,,5,5,5,5,5,5,5,4,2,1,2,3,4,2
LT,ESS1-9e01,1,10.12.2020,287363,ESS9e03,9,3,9521,0.807700367,0.99545294,0.13010703,0.129515426,1,2,2,2,,0,2,0,0,0,0,,3,2,1,4,3,1,4
LT,ESS1-9e01,1,10.12.2020,287364,ESS9e03,9,3,9551,0.872413669,0.994319797,0.13010703,0.129367996,2,2,2,2,,4,4,4,1,1,8,8,4,2,2,3,2,1,3
LT,ESS1-9e01,1,10.12.2020,287365,ESS9e03,9,3,9564,0.935083755,0.46016407,0.13010703,0.05987058,4,4,4,1,,10,8,10,7,6,6,6,5,5,2,5,2,2,6
LT,ESS1-9e01,1,10.12.2020,287366,ESS9e03,9,3,9588,2.386953707,3.873385191,0.13010703,0.503954643,2,2,2,2,,3,4,7,7,6,5,5,4,4,4,4,3,3,5
LT,ESS1-9e01,1,10.12.2020,287367,ESS9e03,9,3,9624,0.57464383,0.322585166,0.13010703,0.041970598,1,1,1,1,,1,2,7,6,3,,,5,4,3,4,3,3,3
LT,ESS1-9e01,1,10.12.2020,287368,ESS9e03,9,3,9646,0.799141311,0.919675708,0.13010703,0.119656275,2,1,2,1,,4,5,6,4,4,5,5,4,3,1,4,2,1,1
LT,ESS1-9e01,1,10.12.2020,287369,ESS9e03,9,3,9664,0.273000768,0.311148524,0.13010703,0.04048261,4,1,4,1,,7,6,9,5,5,2,2,5,,1,3,4,2,3
LT,ESS1-9e01,1,10.12.2020,287370,ESS9e03,9,3,9702,0.559892111,0.644340575,0.13010703,0.083833238,2,1,2,1,,,4,8,,,,,2,2,1,2,3,1,2
LT,ESS1-9e01,1,10.12.2020,287371,ESS9e03,9,3,9747,1.623824025,1.37337935,0.13010703,0.178686308,4,3,3,4,,2,3,5,5,4,7,5,2,1,1,3,2,1,2
LT,ESS1-9e01,1,10.12.2020,287372,ESS9e03,9,3,9760,0.838721091,0.955919683,0.13010703,0.124371871,3,1,1,1,,2,8,9,5,5,9,9,5,4,4,3,3,3,4
LT,ESS1-9e01,1,10.12.2020,287373,ESS9e03,9,3,9828,0.245395193,0.10699258,0.13010703,0.013920487,,1,,1,,5,,8,5,,7,7,5,1,1,2,2,1,2
LT,ESS1-9e01,1,10.12.2020,287374,ESS9e03,9,3,9833,0.372606581,0.263179123,0.13010703,0.034241454,2,1,1,1,,3,1,4,2,0,4,5,5,4,5,2,1,2,2
LT,ESS1-9e01,1,10.12.2020,287375,ESS9e03,9,3,9847,0.225517278,0.265835106,0.13010703,0.034587016,3,2,3,4,,3,5,8,3,3,7,,4,2,1,4,1,1,1
LT,ESS1-9e01,1,10.12.2020,287376,ESS9e03,9,3,10034,0.498316391,0.217266485,0.13010703,0.028267897,2,1,1,1,,5,5,5,5,5,5,5,4,3,3,3,4,3,4
LT,ESS1-9e01,1,10.12.2020,287377,ESS9e03,9,3,10078,1.813493583,0.598080516,0.13010703,0.07781448,2,2,2,2,,0,2,5,2,2,2,2,5,5,5,4,4,3,2
LT,ESS1-9e01,1,10.12.2020,287378,ESS9e03,9,3,10093,0.41787365,0.476265192,0.13010703,0.06196545,1,1,1,1,,4,8,8,4,6,7,8,4,4,4,3,4,3,3
LT,ESS1-9e01,1,10.12.2020,287379,ESS9e03,9,3,10121,0.397838324,0.131205007,0.13010703,0.017070694,2,1,2,1,,2,9,10,3,3,4,4,5,4,4,1,5,3,6
LT,ESS1-9e01,1,10.12.2020,287380,ESS9e03,9,3,10218,1.143959074,1.409876347,0.13010703,0.183434824,2,2,3,2,,6,5,7,7,8,6,7,4,2,1,3,3,2,2
LT,ESS1-9e01,1,10.12.2020,287381,ESS9e03,9,3,10269,0.372903711,0.183509603,0.13010703,0.023875889,1,2,2,2,,2,2,5,2,3,2,1,4,4,4,4,4,3,3
LT,ESS1-9e01,1,10.12.2020,287382,ESS9e03,9,3,10274,1.521331739,1.074544668,0.13010703,0.139805815,3,2,2,1,,4,4,8,3,2,4,4,2,3,2,3,4,1,1
LT,ESS1-9e01,1,10.12.2020,287383,ESS9e03,9,3,10284,0.25208353,0.287308395,0.13010703,0.037380842,2,2,2,2,,7,8,8,7,6,7,7,5,4,5,5,4,5,3
LT,ESS1-9e01,1,10.12.2020,287384,ESS9e03,9,3,10295,0.41787365,0.137812436,0.13010703,0.017930367,1,1,1,1,,4,0,0,2,1,2,1,6,3,2,5,2,1,5
LT,ESS1-9e01,1,10.12.2020,287385,ESS9e03,9,3,10379,0.287051274,0.161140665,0.13010703,0.020965533,3,1,3,1,,4,6,6,2,2,,,,4,3,4,,3,2
LT,ESS1-9e01,1,10.12.2020,287386,ESS9e03,9,3,10410,2.704321692,3.9982903,0.13010703,0.520205676,2,4,1,3,,1,3,3,0,0,2,,2,3,3,3,2,3,5
LT,ESS1-9e01,1,10.12.2020,287387,ESS9e03,9,3,10418,0.91322717,0.449408233,0.13010703,0.05847117,1,1,1,1,,1,1,4,0,0,2,,4,2,4,6,3,5,6
LT,ESS1-9e01,1,10.12.2020,287388,ESS9e03,9,3,10443,0.489229543,0.240754724,0.13010703,0.031323882,1,1,1,1,,1,0,1,0,1,4,,5,3,4,6,2,2,5
LT,ESS1-9e01,1,10.12.2020,287389,ESS9e03,9,3,10576,1.598282621,2.593584776,0.13010703,0.337443612,4,2,4,2,,7,7,7,7,6,7,7,3,3,5,5,2,5,3
LT,ESS1-9e01,1,10.12.2020,287390,ESS9e03,9,3,10591,0.668551042,0.262256503,0.13010703,0.034121415,3,1,3,1,,3,5,5,3,3,3,3,4,3,3,4,5,3,4
LT,ESS1-9e01,1,10.12.2020,287391,ESS9e03,9,3,10620,1.699562412,3.588480949,0.13010703,0.466886599,,1,2,1,,2,0,0,5,0,,,5,2,1,2,2,1,5
LT,ESS1-9e01,1,10.12.2020,287392,ESS9e03,9,3,10626,1.699562412,4.000831127,0.13010703,0.520536255,1,1,1,1,,0,0,0,0,0,0,0,4,4,4,5,4,4,4
LT,ESS1-9e01,1,10.12.2020,287393,ESS9e03,9,3,10739,0.895093724,0.502474546,0.13010703,0.065375471,,,,,,4,7,8,3,2,5,5,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287394,ESS9e03,9,3,10819,0.333529405,0.130835578,0.13010703,0.017022628,2,,2,,,4,4,6,6,2,4,1,,2,3,4,4,2,3
LT,ESS1-9e01,1,10.12.2020,287395,ESS9e03,9,3,10975,0.872413669,0.994319797,0.13010703,0.129367996,2,1,1,1,,0,7,8,0,0,9,6,5,5,5,5,5,5,5
LT,ESS1-9e01,1,10.12.2020,287396,ESS9e03,9,3,10998,0.376509792,0.213417053,0.13010703,0.027767059,4,2,4,2,,4,7,6,0,0,5,5,5,1,1,1,2,1,1
LT,ESS1-9e01,1,10.12.2020,287397,ESS9e03,9,3,11010,2.397423934,0.79835403,0.13010703,0.103871472,3,3,3,3,,1,2,2,1,1,3,3,3,5,3,2,2,3,1
LT,ESS1-9e01,1,10.12.2020,287398,ESS9e03,9,3,11079,1.633781062,0.71233052,0.13010703,0.092679208,2,3,3,2,,8,6,10,8,7,7,9,4,3,2,4,4,3,3
LT,ESS1-9e01,1,10.12.2020,287399,ESS9e03,9,3,11148,0.680633727,1.437099814,0.13010703,0.186976789,2,1,1,2,,5,1,7,4,2,7,7,3,1,4,4,1,1,4
LT,ESS1-9e01,1,10.12.2020,287400,ESS9e03,9,3,11160,0.344611085,0.392765254,0.13010703,0.051101521,2,2,2,,,7,8,10,7,5,6,9,6,3,2,3,1,2,2
LT,ESS1-9e01,1,10.12.2020,287401,ESS9e03,9,3,11171,0.799141311,0.351818204,0.13010703,0.045774022,2,2,3,2,,4,6,6,3,0,3,5,5,2,2,,2,2,2
LT,ESS1-9e01,1,10.12.2020,287402,ESS9e03,9,3,11313,0.292202882,0.363632053,0.13010703,0.047311086,2,2,2,2,,4,8,9,4,4,5,5,5,5,5,5,5,5,3
LT,ESS1-9e01,1,10.12.2020,287403,ESS9e03,9,3,11319,0.725995215,0.506955206,0.13010703,0.065958436,3,2,3,2,,4,9,10,4,0,5,10,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287404,ESS9e03,9,3,11379,0.447546862,0.251237273,0.13010703,0.032687735,3,1,1,1,,5,5,5,5,5,5,5,6,6,6,6,6,6,1
LT,ESS1-9e01,1,10.12.2020,287405,ESS9e03,9,3,11420,1.598282621,1.839351416,0.13010703,0.23931255,2,1,2,1,,5,5,7,5,5,6,6,4,3,1,5,1,1,1
LT,ESS1-9e01,1,10.12.2020,287406,ESS9e03,9,3,11572,1.591302469,4.000831127,0.13010703,0.520536255,2,2,2,2,,6,3,5,0,0,7,7,3,3,2,3,3,3,4
LT,ESS1-9e01,1,10.12.2020,287407,ESS9e03,9,3,11643,0.799141311,4.000831127,0.13010703,0.520536255,3,5,1,1,,0,5,9,0,0,3,4,4,1,6,5,1,4,1
LT,ESS1-9e01,1,10.12.2020,287408,ESS9e03,9,3,11659,1.598282621,0.703636408,0.13010703,0.091548043,3,1,3,1,,4,6,5,3,3,7,8,5,2,2,3,4,1,1
LT,ESS1-9e01,1,10.12.2020,287409,ESS9e03,9,3,11690,1.591302469,4.000831127,0.13010703,0.520536255,2,1,2,1,,6,3,6,1,1,6,6,2,2,2,2,3,3,
LT,ESS1-9e01,1,10.12.2020,287410,ESS9e03,9,3,11733,0.799141311,0.994491994,0.13010703,0.1293904,1,1,1,1,,0,5,7,0,0,5,5,2,4,2,2,4,1,3
LT,ESS1-9e01,1,10.12.2020,287411,ESS9e03,9,3,11765,0.207087094,0.068296231,0.13010703,0.00888582,1,3,3,3,,0,0,5,0,0,,,5,5,4,4,3,3,4
LT,ESS1-9e01,1,10.12.2020,287412,ESS9e03,9,3,11787,0.834148688,0.589175284,0.13010703,0.076655846,2,2,2,2,,2,2,7,3,3,5,5,5,4,4,4,4,3,3
LT,ESS1-9e01,1,10.12.2020,287413,ESS9e03,9,3,11828,0.68922217,1.455233335,0.13010703,0.189336087,3,2,3,2,,6,9,10,4,6,7,9,5,3,2,3,3,2,2
LT,ESS1-9e01,1,10.12.2020,287414,ESS9e03,9,3,11834,1.006394865,1.147023082,0.13010703,0.149235767,3,1,1,1,,5,2,7,4,4,5,,4,2,1,5,1,3,2
LT,ESS1-9e01,1,10.12.2020,287415,ESS9e03,9,3,11924,0.799141311,1.296792388,0.13010703,0.168721806,4,3,4,3,,5,8,8,5,5,3,3,5,3,4,4,3,3,2
LT,ESS1-9e01,1,10.12.2020,287416,ESS9e03,9,3,11945,2.720240378,3.9982903,0.13010703,0.520205676,3,4,3,3,,5,3,4,3,5,4,5,5,5,3,4,4,4,5
LT,ESS1-9e01,1,10.12.2020,287417,ESS9e03,9,3,11951,2.397423934,4.000831127,0.13010703,0.520536255,2,2,3,1,,0,1,1,0,0,1,,3,4,5,3,2,5,5
LT,ESS1-9e01,1,10.12.2020,287418,ESS9e03,9,3,11972,0.749972838,0.421008915,0.13010703,0.054776219,,1,3,1,,9,8,9,5,1,,,5,4,3,3,6,2,2
LT,ESS1-9e01,1,10.12.2020,287419,ESS9e03,9,3,12023,1.699562412,0.741011024,0.13010703,0.096410743,3,,,2,,4,4,7,4,4,,,3,2,1,2,1,1,2
LT,ESS1-9e01,1,10.12.2020,287420,ESS9e03,9,3,12061,0.799141311,0.351818204,0.13010703,0.045774022,2,2,2,1,,0,3,8,3,2,8,7,5,3,3,2,1,2,4
LT,ESS1-9e01,1,10.12.2020,287421,ESS9e03,9,3,12094,1.591302469,4.000831127,0.13010703,0.520536255,3,2,3,2,,1,3,4,2,2,5,5,4,5,5,4,3,4,4
LT,ESS1-9e01,1,10.12.2020,287422,ESS9e03,9,3,12128,0.891440409,1.0986588,0.13010703,0.142943233,3,1,3,2,,5,3,6,5,,3,,5,2,2,4,4,2,2
LT,ESS1-9e01,1,10.12.2020,287423,ESS9e03,9,3,12134,1.756093396,0.864191055,0.13010703,0.112437332,,1,1,1,,2,4,6,1,3,,,,,,,,,
LT,ESS1-9e01,1,10.12.2020,287424,ESS9e03,9,3,12165,1.779142697,0.586751699,0.13010703,0.076340521,3,2,2,1,,1,3,5,1,1,2,,5,5,2,2,3,2,2
LT,ESS1-9e01,1,10.12.2020,287425,ESS9e03,9,3,12204,0.350123834,0.152654365,0.13010703,0.019861406,1,1,1,1,,7,10,9,8,4,8,10,2,3,6,1,1,1,1
LT,ESS1-9e01,1,10.12.2020,287426,ESS9e03,9,3,12270,0.536666332,0.301265746,0.13010703,0.039196791,1,1,1,1,,1,3,6,1,1,1,5,4,2,1,1,2,1,1
LT,ESS1-9e01,1,10.12.2020,287427,ESS9e03,9,3,12278,0.608577725,0.341634482,0.13010703,0.044449048,3,1,2,1,,0,0,0,0,0,0,0,5,2,2,2,2,2,1
LT,ESS1-9e01,1,10.12.2020,287428,ESS9e03,9,3,12294,0.511735818,1.25283742,0.13010703,0.163002956,2,2,2,2,,2,2,5,3,3,5,5,5,4,2,4,4,2,4
LT,ESS1-9e01,1,10.12.2020,287429,ESS9e03,9,3,12392,0.811912012,0.353994697,0.13010703,0.046057199,3,2,3,2,,5,3,8,5,4,4,6,4,2,1,2,1,1,2
